,chi_sq_dof,chi_sq_rel_like
1d6bd2,205.92862403396276,2.0753506254029755e-89
b96a59,128.15244620200292,1.2441029967041156e-55
883526,257.20749511787386,1.1141937815100023e-111
576543,40.83762612057868,1.0356210896113759e-17
1ea2c9,32.94084117505268,2.784396072745533e-14
9826c5,37.52142888828971,2.853691652114773e-16
19e38b,88.26845906161631,2.607665417909938e-38
3e6194,73.26012880447695,8.595811453540571e-32
d22cb5,5.634211106419061,0.020130277914880722
e78f05,130.44589994400195,1.2555153637070508e-56
3e4d11,114.70595536536375,8.601874609347575e-50
3f7946,65.98549317358857,1.2405691958950873e-28
b2a826,22.72271155822557,7.6279584807186e-10
2ad39e,227.13490977450363,1.280320211540176e-98
9fd7c7,180.13333418550707,3.3101183400366948e-78
6135f6,49.91413936049374,1.1839170387452167e-21
92b950,13.975488756067197,4.800416451576254e-06
b46e13,29.571933247085944,8.087776395099717e-13
ab5f13,17.11252075203999,2.0839304956442713e-07
70d81c,193.03045953596381,8.29264641943823e-84
af33ad,3.7650872771096298,0.13049682211679894
1eec29,116.37755639846897,1.6166872113169532e-50
69a209,28.33197392132975,2.794709226093392e-12
ae5d47,38.79814816091437,7.960400343353614e-17
5469dc,26.91076637945096,1.1576018754833763e-11
167eb8,42.79166009885674,1.4674885173186517e-18
7a8a07,173.8382619808927,1.7937364861774425e-75
a02ca8,15.613213130369063,9.333064276629407e-07
9e32ec,56.033316137990035,2.6049330306352864e-24
8d03ec,18.231479618894863,6.806526954374898e-08
6a56f5,94.38269944259977,5.765951819149049e-41
37f912,124.74905517345849,3.7405053447593166e-54
705f3a,268.1079924926894,2.0555823044071738e-116
b39cc0,229.55485414123115,1.1385447799710355e-99
80f006,21.083368092735423,3.929761029185425e-09
e5e691,146.30452939007694,1.6274466944633207e-63
c79a2e,57.16109438968115,8.433516347954005e-25
67e3d3,192.1323125756142,2.0358858186243597e-83
4ac811,195.41290910020047,7.656115018032143e-85
9c9944,146.82581336510967,9.663089871056756e-64
07c325,41.74999898966672,4.1587458781562754e-18
b29fd6,200.78635445897726,3.5510008896750776e-87
bcb8a4,13.10448807566897,1.1469637830745385e-05
beb9e5,57.842433814441456,4.26684374191673e-25
020a5f,15.589043271103625,9.561391327784206e-07
8a9773,79.34177041608538,1.963647314510986e-34
e371bc,18.894378154191145,3.50778036485557e-08
94fa09,38.17531877773537,1.4839739388478236e-16
3f453c,6.530140264948016,0.008217745382126848
3cdc2d,222.75593180197066,1.0211383132859624e-96
975d29,83.98227086075322,1.8954823796209934e-36
4ffa26,25.653751187001973,4.068871584025507e-11
0f93e1,240.60599538931115,1.806759944175159e-104
f1f805,50.347101388305475,7.678709740924969e-22
f61e65,119.77098257704446,5.4309991994246505e-52
60f0cb,45.357473309801044,1.1278625920352365e-19
b144c8,98.36063160027162,1.079635169962432e-42
d88700,216.74904489347392,4.148034970265493e-94
2f48e0,74.60638017932487,2.236749440896103e-32
44e580,79.67700236044926,1.4043459443283483e-34
7c3554,162.08627995396,2.278135689913946e-70
d28e1a,39.711568986225124,3.193311504922307e-17
148c3e,8.974294488879517,0.0007132963285110396
f2c5d1,157.65847758159714,1.907874156229385e-68
7b9fde,22.23636829144932,1.240579263468054e-09
2ddfe5,9.67724664577463,0.00035316832519339907
1607e5,19.153535341115973,2.7069601131971755e-08
3bf638,138.34057327932024,4.679602513551966e-60
14da03,144.43352222128297,1.0569996939542414e-62
035cde,3.532197980059824,0.16471853551411617
7682a4,141.74697369616908,1.5517725364685027e-61
cd6d34,39.30131961747695,4.812938615866799e-17
a3397e,271.7590889016561,5.336835875298536e-118
71f084,81.9876125397013,1.3931210476133335e-35
2a3fc5,153.37327657256242,1.3854436843409146e-66
7d636b,11.112107719286625,8.410648811928253e-05
140b2a,33.117037398182,2.334586474526001e-14
049198,204.0682328475638,1.3336722250055708e-88
3013b0,201.37873839487153,1.963729691043899e-87
2b0135,53.69720607961296,2.693743689570709e-23
9bf4d3,155.9532969901927,1.0497847187716485e-67
559afb,13.775472437991942,5.863337571875794e-06
2c3cda,521.2377414846309,2.399284109194898e-226
c78ae1,6.333543413518238,0.010003076927958996
e8f37c,12.064863648715834,3.243790940667246e-05
576511,82.10153605018981,1.2431184201244886e-35
081e23,154.32762599278473,5.3348251539003124e-67
154f41,6.6695939065336365,0.007148068965306348
76d3ed,40.942033778679104,9.329475233539856e-18
900a78,124.86131366409873,3.3433129968089966e-54
6c6158,11.383094689391383,6.414183105035579e-05
4e1272,18.144122710933434,7.427868247217531e-08
78826c,21.39005576370992,2.8918341252427287e-09
146bed,95.80773693416523,1.3867082201202686e-41
e66c67,189.16286693344875,3.966133001896179e-82
242472,193.6792344710737,4.334447770014057e-84
823b52,3.8283758169351367,0.12249379002732506
592d8a,203.60515402782423,2.119149923205646e-88
8b60bb,13.056599667688973,1.2032264659578547e-05
6e9c14,71.36892252081033,5.696752268522259e-31
2f0340,6.0570069317606565,0.013189607649376352
8441e1,196.0835492372473,3.915192665030958e-85
67e4c0,184.544340582231,4.0194606633762335e-80
bbb5b9,62.16109949917697,5.682429582419135e-27
5ece2f,180.05685557002005,3.5732035863093466e-78
dac552,60.47232114210407,3.0758218958238546e-26
40034c,82.09075078014658,1.2565983496538125e-35
300355,180.40504122235848,2.52256667290149e-78
db01a0,14.885364289898828,1.9325244261510882e-06
c402da,142.77038265903408,5.576570488200804e-62
603440,213.0643155930126,1.6523422643308446e-92
b181bc,52.99237118103042,5.450824223067943e-23
b33bd5,75.55859620271751,8.63127935414449e-33
f2e403,69.67350487645224,3.1041154214261827e-30
42cf55,246.47990433966035,5.080356740846598e-107
5cb08f,61.302809188520826,1.3405555295245295e-26
92988b,147.0117327250158,8.02365536811029e-64
65a0e0,126.01917169275761,1.0503297914180049e-54
8b4a35,15.787907938769301,7.837097783772948e-07
4fc024,45.897466257092766,6.572645899055997e-20
9ca99b,72.56474211730942,1.723016680372283e-31
52ab4f,127.85495698812396,1.6751521543123048e-55
394970,60.53100452451093,2.900516331046132e-26
644978,22.983601318760307,5.876318639832756e-10
0d1286,139.50715233688,1.457370982736391e-60
618310,242.37094917456173,3.093077230416648e-105
286f51,100.66226480866017,1.0806633473357413e-43
84dfe4,248.26172496144568,8.5518356422892e-108
e953f6,2.2667152348460844,0.583894851101931
f00708,59.789688055323104,6.087303663708699e-26
5c79be,181.6975249939202,6.926663401469678e-79
ec24c5,8.381128262599468,0.0012908590014740317
86196b,176.4927183196197,1.2616616486558464e-76
315e17,112.94846029669391,4.987277317069748e-49
532743,21.448187952825663,2.7285184160044786e-09
330f41,14.025281218994957,4.567245152931323e-06
1b5fd2,17.215838427504497,1.8793727855177505e-07
2ce124,94.49809124452659,5.137560938330896e-41
7060ee,59.84797021830103,5.742663186719278e-26
2db7c1,198.93485691362937,2.2617570271170026e-86
777922,106.4844118869238,3.2001038544690805e-46
ed75a8,110.43384446923945,6.165201789034297e-48
2ed466,89.94865426367629,4.8590611298408706e-39
dc261d,40.46270687903073,1.5066981106615547e-17
d7e8d1,165.80825466346556,5.509935433863451e-72
3568a1,28.49561032560333,2.372849760325509e-12
448cbf,147.86423246489915,3.420868135726589e-64
4d2d13,27.018147888185272,1.0397382593201991e-11
476e68,166.288209677855,3.4096099163327317e-72
cb4f54,8.408837660318072,0.0012555810979339793
4c1941,86.13078599529456,2.2112176098286475e-37
8c8b2f,121.38529557953477,1.0809174044826867e-52
51187b,154.2147042158227,5.97257338789612e-67
483767,189.2492497711911,3.637907767766588e-82
303573,224.99345191126815,1.0897877823051488e-97
3ac6a1,60.00976744400444,4.88478780677577e-26
485735,43.09979377496833,1.0783356330304935e-18
2d9f3d,158.8248570886252,5.942887943281982e-69
7bf29a,145.40180675013102,4.013786184402726e-63
52388f,3.371595665594481,0.19341545392853896
bae506,11.620840903795346,5.0569596052264406e-05
85c05f,22.79491772875951,7.096587780146792e-10
f2a103,49.79916221210495,1.3281747267778229e-21
662441,109.12594325625453,2.280140325772607e-47
3c0a0d,45.730692621615326,7.765494294192131e-20
ee2cd8,19.33168678844636,2.2652266689156844e-08
ccfc90,49.903341158600696,1.1967704861204261e-21
705c9e,44.53423349018046,2.5691218546111285e-19
9c30fc,79.51366385219019,1.653526339085721e-34
06cbc6,49.740503615079945,1.4084139467424191e-21
98e663,192.2075924536959,1.8882512530370758e-83
701b78,15.736981928419846,8.246547233042072e-07
cf4081,127.8590723756488,1.6682724201301956e-55
d23343,39.296237689791994,4.837459876728188e-17
d99514,109.00302318867632,2.5783690684693873e-47
b13efa,43.6299882666947,6.3459027802118245e-19
efd3dd,135.9388124825507,5.167499299920232e-59
2a0c50,193.49090834276532,5.2326630807022105e-84
c2e724,11.182641584247188,7.837851502219218e-05
ebfeac,4.2015982055445065,0.08433845643335863
89c1b1,29.514104793223783,8.569267776951869e-13
d863e5,206.75408142613307,9.090753666234515e-90
28cccb,64.40546189988834,6.023096988437272e-28
747445,179.40454471336693,6.860452578932534e-78
df1e15,269.0752328141833,7.813897969247582e-117
8ce3b3,91.80373338718036,7.601542639525508e-40
004762,15.365363585484621,1.1958148615106665e-06
706f27,106.10627504025663,4.67075211169318e-46
ae546a,166.2486668395921,3.547136750786954e-72
54e2d2,232.81880772009694,4.35344525949377e-101
06235c,259.06707465698133,1.7352242076309945e-112
cf43bf,72.99291463138921,1.1228882094189575e-31
b1698c,53.65426760168452,2.811928115593178e-23
643469,129.42218084212703,3.4947618687808883e-56
581739,16.34939898289336,4.469951422260966e-07
097058,66.27731921926295,9.265792106355551e-29
136f4d,17.16285565503838,1.981632240349827e-07
c6e2db,15.138258709802024,1.5007015836006567e-06
9e8d65,197.86003721861,6.625737271047363e-86
481c07,14.741159491752281,2.232298872959182e-06
43d53d,9.751342516219909,0.00032794598493369434
dec8f4,164.15797247047044,2.869821994727843e-71
395bcd,174.42224544325177,1.000317454678058e-75
b20f9c,100.05321904823634,1.9869897867196097e-43
2196a6,92.61347930669591,3.3824668685796275e-40
12400d,144.83779730730447,7.055055304460224e-63
291f0f,14.958048814954578,1.7970431432651523e-06
197dd8,5.75040057156431,0.017922117782948853
5fbdb7,33.610121294943816,1.425825408367011e-14
ed5112,10.25220604690043,0.00019873760445394186
0a2814,23.889349380971236,2.3754393787801105e-10
1cceca,162.70106600299815,1.231916860634947e-70
41647a,16.812945046783152,2.8118186409175084e-07
e1a674,129.9617051564052,2.037535367490312e-56
e02d80,7.75188846583754,0.002421888689888985
9be795,187.53157205739075,2.0268874654124792e-81
548684,20.307818489070222,8.534597709082062e-09
e120ff,52.738739419394534,7.024461745781925e-23
039e3c,693.1871279461583,5.051402452244425e-301
1c3ca4,132.2216589207611,2.1262763405094216e-57
01560e,124.94811025817383,3.065361897070483e-54
14988a,193.67660356072034,4.345866327542591e-84
7a6011,107.2346496629975,1.5112626413267414e-46
7d2810,187.07823644568424,3.189413231253506e-81
bf3e74,139.4276141288748,1.5780222520754762e-60
81dadb,253.1629883371508,6.360155108557031e-110
715fe7,41.999736676318804,3.23968424747541e-18
6ff1af,15.001037243542955,1.7214280146124382e-06
3cbb5a,28.66981408203068,1.993492064005768e-12
149a2e,11.423512418612727,6.160105594457087e-05
cab556,113.34148950918492,3.3664572171686824e-49
882978,3.1488551506029667,0.24167189522770183
b9567a,141.65856574181163,1.695208604605353e-61
07ecf2,118.08018787650462,2.945659524382968e-51
d319fd,25.804042830812065,3.501089007573387e-11
1ec8cc,103.33944549574181,7.430287570778551e-45
71e08d,30.00054594249654,5.268476014507287e-13
3a55b6,8.795972051819762,0.0008525393608209908
bed77c,14.98165551511286,1.755117692371619e-06
dd647a,10.018358968817518,0.00025109527835535825
ff1565,216.6101699130379,4.7660110701162096e-94
61c9da,153.5985882854174,1.1059544581667616e-66
9c5d06,34.4717492154827,6.023738334741737e-15
12bdbf,140.1213015177392,7.885850107810157e-61
02dd8e,12.56819687775556,1.9609115863837847e-05
1c4aae,30.196265750533364,4.3319653538803945e-13
5bf7f3,19.770358133766027,1.460828124068687e-08
8c37b3,33.39711849979199,1.7642994071442905e-14
e63e8f,17.41515174211354,1.539757261875517e-07
dfc55a,85.58682039628815,3.80954179257353e-37
0e5afd,150.46361754535596,2.5423640391631714e-65
81d0a1,206.4946884502933,1.1782917253441757e-89
754314,169.54351491959184,1.3150540164992399e-73
d50003,38.29936018586844,1.3108583806514452e-16
b1f8c2,140.81583066384573,3.937479830749824e-61
01362e,105.78528231159514,6.4386110354497766e-46
4ca946,6.760118931558471,0.006529414135965844
4338be,224.58249821849301,1.6436784293690534e-97
f17d28,23.915540970615158,2.3140305532213544e-10
9e7280,182.1260189483415,4.512648678166778e-79
d5eee4,176.90256538500967,8.374301309755498e-77
1ae8db,45.9921524245171,5.978862355816885e-20
12b82c,39.98310324107511,2.433971323405623e-17
84186e,198.5131937404251,3.44803716019173e-86
369fe9,19.751127307778432,1.4891929205920941e-08
b6a992,41.94403533994487,3.4252594029927587e-18
ea7019,60.304598147971184,3.6374945814920714e-26
7344f1,115.82219229247099,2.817199285390558e-50
645396,9.364376371868813,0.00048290263964209494
63fb44,3.555710606771281,0.1608907471018888
7538f9,148.20777296686003,2.426266989283421e-64
d7c39b,148.01630082146136,2.9382847806385744e-64
a862c5,246.7960246479573,3.7034365111944913e-107
c38651,193.68396469528818,4.313993275527611e-84
e836bb,72.07898469580923,2.800601064410174e-31
e6ec77,54.46563669956982,1.2491974589608533e-23
b4c454,5.8527989967890965,0.016177755076569707
88521e,47.567164307881804,1.2376549565025129e-20
58ef48,94.73017469204177,4.0734690942440853e-41
19c4f7,92.27899299593622,4.7260586881122455e-40
46838e,109.14030414661875,2.2476294816115224e-47
097c36,113.3946974824968,3.1920168142943666e-49
b879a0,167.90339380478008,6.780147499360453e-73
2f256d,135.51683663210198,7.880290175903592e-59
4b50e2,11.883308383086495,3.889567445360203e-05
6837b0,8.487076741119763,0.0011610902226617532
cce4fb,209.68954824693998,4.827728602966051e-91
10d3ca,79.04146330349568,2.651460794429073e-34
accb98,232.11760518320045,8.777310874439091e-101
85e42a,119.43783342383597,7.57817408575798e-52
d882ee,161.78981676653657,3.064304466932773e-70
a7db7d,12.519347327784718,2.0590794421550324e-05
3c00f6,83.27386996380787,3.8492343445478083e-36
fbf2c8,175.9401510448294,2.1924001348908486e-76
bccb66,124.98188442369243,2.963560659727657e-54
b68bc6,74.97303478965466,1.5501769088390066e-32
bc5ba0,193.44901676560391,5.456523792155631e-84
eb7f6b,206.6669706689488,9.91817143854194e-90
afc495,256.88044593636334,1.5452415775092734e-111
f397b3,123.59522267358298,1.1858598557244996e-53
be3b4b,195.48026394649537,7.15742179047279e-85
05adef,31.471516928608693,1.2101812639570876e-13
832d9f,138.58693285662628,3.6577697216852314e-60
5474fe,56.24580978178528,2.1062588630167125e-24
48c480,3.940158628395787,0.1095386575110823
c6fd62,19.626440304705845,1.686948561929082e-08
7b559f,86.46995622239882,1.5751855760170018e-37
44eaa8,202.4512938479528,6.718569155140971e-88
a05e39,60.89649992385119,2.012531469068044e-26
789e38,85.45047723793395,4.366021034200079e-37
0410d2,13.943553554198685,4.956192856565512e-06
e1eb9f,419.74762299705816,2.8620690314775055e-182
2ac35a,19.37929315788788,2.1599141144196827e-08
bfb76b,71.92622824623561,3.26281561949769e-31
9222cf,134.79314855424468,1.6249348333249243e-58
043eef,50.82133263951126,4.778947238984513e-22
5df9f0,120.9057904578711,1.7459786874067986e-52
dec8bf,50.95872615720159,4.165460199807845e-22
553eb6,28.141785216546097,3.380138795403819e-12
61c27d,146.09854787392246,1.999693377788301e-63
2ce494,26.473761526362722,1.7920413150673793e-11
1f9777,84.37228688762676,1.2833288076992043e-36
5a31d4,10.769045001425386,0.00011852766930183611
6c1628,26.42149142842364,1.8882027816848998e-11
6ddcd6,117.56977792143259,4.907392267294304e-51
848b2a,129.13507545552258,4.656996093440218e-56
426ac5,105.98859755326973,5.254041539293567e-46
460a5a,57.80758906498398,4.4181415013848725e-25
be735d,150.06401021534498,3.7912724527803505e-65
8b5199,154.30650540146192,5.448698114890234e-67
2b3caa,10.479985782534136,0.0001582546822759789
debbd7,179.76942458071542,4.763075370307098e-78
32a13d,182.3153798114802,3.7341619206845675e-79
b678a7,49.816745739275405,1.3050248550359976e-21
81addf,168.1318540356421,5.3953562285660605e-73
48f6f8,91.22861844265071,1.3510486343589026e-39
e9fd13,84.66688198496014,9.558657886990987e-37
3ea00d,2519.2172320883096,0.0
bc8fe6,8.359734528353064,0.001318772821674146
a17ba3,51.950260167639215,1.5454154149949022e-22
e63e6b,148.4262987520794,1.9499974649279446e-64
36c308,29.713855417346267,7.01767288049285e-13
80dae6,43.07751256694774,1.102631923786299e-18
af3811,113.22119402006116,3.796791658234685e-49
5230b5,181.21367440526464,1.1237190011832286e-78
36e6c5,8.425852492363148,0.0012343983181934825
f673a1,248.05787227588092,1.0485555469336101e-107
269642,133.57545060682955,5.4913035043405555e-58
c85977,75.81736952966828,6.663330350088702e-33
bb9b96,20.05183828456697,1.1024371637501783e-08
aa38c5,4.225374951888752,0.08235681420650647
bf5d9e,193.68143101070186,4.324937432461471e-84
3b7f4c,7.858122517537843,0.0021777966059292136
4fa224,99.2930452444444,4.249471521396974e-43
243ca1,29.673129510301433,7.309373544185198e-13
092475,11.962320607113949,3.594071674035373e-05
632494,177.4061405621952,5.061143628727449e-77
5494d9,97.41709938257205,2.7736257413117145e-42
0021a4,78.4621105558586,4.732546732891809e-34
6f805e,38.262344046125804,1.3602905474713844e-16
25ff7e,213.605438117415,9.618192950308005e-93
6ac2c5,41.44984140554697,5.614604454891042e-18
631597,24.549830390279123,1.2271585962330128e-10
f94bad,141.9706411938182,1.2407677631154454e-61
f79ace,93.97017836275944,8.710170126516772e-41
517b33,26.667033788340813,1.4771035473006736e-11
c81077,56.64685544032326,1.4103919782749875e-24
51cb6d,98.24435352558345,1.212763031094962e-42
a35cce,142.19665649124659,9.897677635831374e-62
e6f94d,36.12326448578088,1.1551067710030831e-15
6ea75a,59.769673220095015,6.210367486400175e-26
06296f,106.52615479845406,3.0692718537257337e-46
303354,50.0994337669812,9.836688814924286e-22
